Currency;Opened UTC;Closed UTC;Bid Open;Bid High;Bid Low;Bid Close;Ask Open;Ask High;Ask Low;Ask Close;Ticks;Volume
EUR/USD;18.02.2016 04:00:00.000;18.02.2016 04:00:00.250;1,18044;1,18052;1,18044;1,18052;1,18050;1,18058;1,18050;1,18058;1;0;0.00006
EUR/USD;18.02.2016 03:00:00.000;18.02.2016 03:00:00.250;1,18052;1,18061;1,18052;1,18061;1,18058;1,18067;1,18058;1,18067;1;0;0.00006
EUR/USD;18.02.2016 02:00:00.000;18.02.2016 02:00:00.250;1,18061;1,18069;1,18061;1,18069;1,18067;1,18075;1,18067;1,18075;1;0;0.00006
EUR/USD;18.02.2016 01:00:00.000;18.02.2016 01:00:00.250;1,18069;1,18077;1,18069;1,18077;1,18075;1,18083;1,18075;1,18083;1;0;0.00006
EUR/USD;18.02.2016 00:00:00.000;18.02.2016 00:00:00.250;1,18077;1,18086;1,18077;1,18086;1,18083;1,18092;1,18083;1,18092;1;0;0.00006
EUR/USD;17.02.2016 23:00:00.000;17.02.2016 23:00:00.250;1,18086;1,18094;1,18086;1,18094;1,18092;1,18100;1,18092;1,18100;1;0;0.00006
EUR/USD;17.02.2016 22:00:00.000;17.02.2016 22:00:00.250;1,18094;1,18102;1,18094;1,18102;1,18100;1,18108;1,18100;1,18108;1;0;0.00006
EUR/USD;17.02.2016 21:00:00.000;17.02.2016 21:00:00.250;1,18102;1,18111;1,18102;1,18111;1,18108;1,18117;1,18108;1,18117;1;0;0.00006
EUR/USD;17.02.2016 20:00:00.000;17.02.2016 20:00:00.250;1,18111;1,18119;1,18111;1,18119;1,18117;1,18125;1,18117;1,18125;1;0;0.00006
EUR/USD;17.02.2016 19:00:00.000;17.02.2016 19:00:00.250;1,18119;1,18127;1,18119;1,18127;1,18125;1,18133;1,18125;1,18133;1;0;0.00006
EUR/USD;17.02.2016 18:00:00.000;17.02.2016 18:00:00.250;1,18127;1,18136;1,18127;1,18136;1,18133;1,18142;1,18133;1,18142;1;0;0.00006
EUR/USD;17.02.2016 17:00:00.000;17.02.2016 17:00:00.250;1,18136;1,18144;1,18136;1,18144;1,18142;1,18150;1,18142;1,18150;1;0;0.00006
EUR/USD;17.02.2016 16:00:00.000;17.02.2016 16:00:00.250;1,18144;1,18152;1,18144;1,18152;1,18150;1,18158;1,18150;1,18158;1;0;0.00006
EUR/USD;17.02.2016 15:00:00.000;17.02.2016 15:00:00.250;1,18152;1,18161;1,18152;1,18161;1,18158;1,18167;1,18158;1,18167;1;0;0.00006
EUR/USD;17.02.2016 14:00:00.000;17.02.2016 14:00:00.250;1,18161;1,18169;1,18161;1,18169;1,18167;1,18175;1,18167;1,18175;1;0;0.00006
EUR/USD;17.02.2016 13:00:00.000;17.02.2016 13:00:00.250;1,18169;1,18177;1,18169;1,18177;1,18175;1,18183;1,18175;1,18183;1;0;0.00006
EUR/USD;17.02.2016 12:00:00.000;17.02.2016 12:00:00.250;1,18177;1,18186;1,18177;1,18186;1,18183;1,18192;1,18183;1,18192;1;0;0.00006
EUR/USD;17.02.2016 11:00:00.000;17.02.2016 11:00:00.250;1,18186;1,18194;1,18186;1,18194;1,18192;1,18200;1,18192;1,18200;1;0;0.00006
EUR/USD;17.02.2016 10:00:00.000;17.02.2016 10:00:00.250;1,18194;1,18202;1,18194;1,18202;1,18200;1,18208;1,18200;1,18208;1;0;0.00006
EUR/USD;17.02.2016 09:00:00.000;17.02.2016 09:00:00.250;1,18202;1,18211;1,18202;1,18211;1,18208;1,18217;1,18208;1,18217;1;0;0.00006
EUR/USD;17.02.2016 08:00:00.000;17.02.2016 08:00:00.250;1,18211;1,18219;1,18211;1,18219;1,18217;1,18225;1,18217;1,18225;1;0;0.00006
EUR/USD;17.02.2016 07:00:00.000;17.02.2016 07:00:00.250;1,18219;1,18227;1,18219;1,18227;1,18225;1,18233;1,18225;1,18233;1;0;0.00006
EUR/USD;17.02.2016 06:00:00.000;17.02.2016 06:00:00.250;1,18227;1,18236;1,18227;1,18236;1,18233;1,18242;1,18233;1,18242;1;0;0.00006
EUR/USD;17.02.2016 05:00:00.000;17.02.2016 05:00:00.250;1,18236;1,18244;1,18236;1,18244;1,18242;1,18250;1,18242;1,18250;1;0;0.00006
EUR/USD;17.02.2016 04:00:00.000;17.02.2016 04:00:00.250;1,18244;1,18252;1,18244;1,18252;1,18250;1,18258;1,18250;1,18258;1;0;0.00006
EUR/USD;17.02.2016 03:00:00.000;17.02.2016 03:00:00.250;1,18252;1,18261;1,18252;1,18261;1,18258;1,18267;1,18258;1,18267;1;0;0.00006
EUR/USD;17.02.2016 02:00:00.000;17.02.2016 02:00:00.250;1,18261;1,18269;1,18261;1,18269;1,18267;1,18275;1,18267;1,18275;1;0;0.00006
EUR/USD;17.02.2016 01:00:00.000;17.02.2016 01:00:00.250;1,18269;1,18277;1,18269;1,18277;1,18275;1,18283;1,18275;1,18283;1;0;0.00006
EUR/USD;17.02.2016 00:00:00.000;17.02.2016 00:00:00.250;1,18277;1,18286;1,18277;1,18286;1,18283;1,18292;1,18283;1,18292;1;0;0.00006
EUR/USD;16.02.2016 23:00:00.000;16.02.2016 23:00:00.250;1,18286;1,18294;1,18286;1,18294;1,18292;1,18300;1,18292;1,18300;1;0;0.00006
EUR/USD;16.02.2016 22:00:00.000;16.02.2016 22:00:00.250;1,18294;1,18302;1,18294;1,18302;1,18300;1,18308;1,18300;1,18308;1;0;0.00006
EUR/USD;16.02.2016 21:00:00.000;16.02.2016 21:00:00.250;1,18302;1,18311;1,18302;1,18311;1,18308;1,18317;1,18308;1,18317;1;0;0.00006
EUR/USD;16.02.2016 20:00:00.000;16.02.2016 20:00:00.250;1,18311;1,18319;1,18311;1,18319;1,18317;1,18325;1,18317;1,18325;1;0;0.00006
EUR/USD;16.02.2016 19:00:00.000;16.02.2016 19:00:00.250;1,18319;1,18327;1,18319;1,18327;1,18325;1,18333;1,18325;1,18333;1;0;0.00006
EUR/USD;16.02.2016 18:00:00.000;16.02.2016 18:00:00.250;1,18327;1,18336;1,18327;1,18336;1,18333;1,18342;1,18333;1,18342;1;0;0.00006
EUR/USD;16.02.2016 17:00:00.000;16.02.2016 17:00:00.250;1,18336;1,18344;1,18336;1,18344;1,18342;1,18350;1,18342;1,18350;1;0;0.00006
EUR/USD;16.02.2016 16:00:00.000;16.02.2016 16:00:00.250;1,18344;1,18352;1,18344;1,18352;1,18350;1,18358;1,18350;1,18358;1;0;0.00006
EUR/USD;16.02.2016 15:00:00.000;16.02.2016 15:00:00.250;1,18352;1,18361;1,18352;1,18361;1,18358;1,18367;1,18358;1,18367;1;0;0.00006
EUR/USD;16.02.2016 14:00:00.000;16.02.2016 14:00:00.250;1,18361;1,18369;1,18361;1,18369;1,18367;1,18375;1,18367;1,18375;1;0;0.00006
EUR/USD;16.02.2016 13:00:00.000;16.02.2016 13:00:00.250;1,18369;1,18377;1,18369;1,18377;1,18375;1,18383;1,18375;1,18383;1;0;0.00006
EUR/USD;16.02.2016 12:00:00.000;16.02.2016 12:00:00.250;1,18377;1,18386;1,18377;1,18386;1,18383;1,18392;1,18383;1,18392;1;0;0.00006
EUR/USD;16.02.2016 11:00:00.000;16.02.2016 11:00:00.250;1,18386;1,18394;1,18386;1,18394;1,18392;1,18400;1,18392;1,18400;1;0;0.00006
EUR/USD;16.02.2016 10:00:00.000;16.02.2016 10:00:00.250;1,18394;1,18402;1,18394;1,18402;1,18400;1,18408;1,18400;1,18408;1;0;0.00006
EUR/USD;16.02.2016 09:00:00.000;16.02.2016 09:00:00.250;1,18402;1,18411;1,18402;1,18411;1,18408;1,18417;1,18408;1,18417;1;0;0.00006
EUR/USD;16.02.2016 08:00:00.000;16.02.2016 08:00:00.250;1,18411;1,18419;1,18411;1,18419;1,18417;1,18425;1,18417;1,18425;1;0;0.00006
EUR/USD;16.02.2016 07:00:00.000;16.02.2016 07:00:00.250;1,18419;1,18427;1,18419;1,18427;1,18425;1,18433;1,18425;1,18433;1;0;0.00006
EUR/USD;16.02.2016 06:00:00.000;16.02.2016 06:00:00.250;1,18427;1,18436;1,18427;1,18436;1,18433;1,18442;1,18433;1,18442;1;0;0.00006
EUR/USD;16.02.2016 05:00:00.000;16.02.2016 05:00:00.250;1,18436;1,18444;1,18436;1,18444;1,18442;1,18450;1,18442;1,18450;1;0;0.00006
EUR/USD;16.02.2016 04:00:00.000;16.02.2016 04:00:00.250;1,18444;1,18452;1,18444;1,18452;1,18450;1,18458;1,18450;1,18458;1;0;0.00006
EUR/USD;16.02.2016 03:00:00.000;16.02.2016 03:00:00.250;1,18452;1,18461;1,18452;1,18461;1,18458;1,18467;1,18458;1,18467;1;0;0.00006
EUR/USD;16.02.2016 02:00:00.000;16.02.2016 02:00:00.250;1,18461;1,18469;1,18461;1,18469;1,18467;1,18475;1,18467;1,18475;1;0;0.00006
EUR/USD;16.02.2016 01:00:00.000;16.02.2016 01:00:00.250;1,18469;1,18477;1,18469;1,18477;1,18475;1,18483;1,18475;1,18483;1;0;0.00006
EUR/USD;16.02.2016 00:00:00.000;16.02.2016 00:00:00.250;1,18477;1,18486;1,18477;1,18486;1,18483;1,18492;1,18483;1,18492;1;0;0.00006
EUR/USD;15.02.2016 23:00:00.000;15.02.2016 23:00:00.250;1,18486;1,18494;1,18486;1,18494;1,18492;1,18500;1,18492;1,18500;1;0;0.00006
EUR/USD;15.02.2016 22:00:00.000;15.02.2016 22:00:00.250;1,18494;1,18502;1,18494;1,18502;1,18500;1,18508;1,18500;1,18508;1;0;0.00006
EUR/USD;15.02.2016 21:00:00.000;15.02.2016 21:00:00.250;1,18502;1,18511;1,18502;1,18511;1,18508;1,18517;1,18508;1,18517;1;0;0.00006
EUR/USD;15.02.2016 20:00:00.000;15.02.2016 20:00:00.250;1,18511;1,18519;1,18511;1,18519;1,18517;1,18525;1,18517;1,18525;1;0;0.00006
EUR/USD;15.02.2016 19:00:00.000;15.02.2016 19:00:00.250;1,18519;1,18527;1,18519;1,18527;1,18525;1,18533;1,18525;1,18533;1;0;0.00006
EUR/USD;15.02.2016 18:00:00.000;15.02.2016 18:00:00.250;1,18527;1,18536;1,18527;1,18536;1,18533;1,18542;1,18533;1,18542;1;0;0.00006
EUR/USD;15.02.2016 17:00:00.000;15.02.2016 17:00:00.250;1,18536;1,18544;1,18536;1,18544;1,18542;1,18550;1,18542;1,18550;1;0;0.00006
EUR/USD;15.02.2016 16:00:00.000;15.02.2016 16:00:00.250;1,18544;1,18552;1,18544;1,18552;1,18550;1,18558;1,18550;1,18558;1;0;0.00006
EUR/USD;15.02.2016 15:00:00.000;15.02.2016 15:00:00.250;1,18552;1,18561;1,18552;1,18561;1,18558;1,18567;1,18558;1,18567;1;0;0.00006
EUR/USD;15.02.2016 14:00:00.000;15.02.2016 14:00:00.250;1,18561;1,18569;1,18561;1,18569;1,18567;1,18575;1,18567;1,18575;1;0;0.00006
EUR/USD;15.02.2016 13:00:00.000;15.02.2016 13:00:00.250;1,18569;1,18577;1,18569;1,18577;1,18575;1,18583;1,18575;1,18583;1;0;0.00006
EUR/USD;15.02.2016 12:00:00.000;15.02.2016 12:00:00.250;1,18577;1,18586;1,18577;1,18586;1,18583;1,18592;1,18583;1,18592;1;0;0.00006
EUR/USD;15.02.2016 11:00:00.000;15.02.2016 11:00:00.250;1,18586;1,18594;1,18586;1,18594;1,18592;1,18600;1,18592;1,18600;1;0;0.00006
EUR/USD;15.02.2016 10:00:00.000;15.02.2016 10:00:00.250;1,18594;1,18602;1,18594;1,18602;1,18600;1,18608;1,18600;1,18608;1;0;0.00006
EUR/USD;15.02.2016 09:00:00.000;15.02.2016 09:00:00.250;1,18602;1,18611;1,18602;1,18611;1,18608;1,18617;1,18608;1,18617;1;0;0.00006
EUR/USD;15.02.2016 08:00:00.000;15.02.2016 08:00:00.250;1,18611;1,18619;1,18611;1,18619;1,18617;1,18625;1,18617;1,18625;1;0;0.00006
EUR/USD;15.02.2016 07:00:00.000;15.02.2016 07:00:00.250;1,18619;1,18627;1,18619;1,18627;1,18625;1,18633;1,18625;1,18633;1;0;0.00006
EUR/USD;15.02.2016 06:00:00.000;15.02.2016 06:00:00.250;1,18627;1,18636;1,18627;1,18636;1,18633;1,18642;1,18633;1,18642;1;0;0.00006
EUR/USD;15.02.2016 05:00:00.000;15.02.2016 05:00:00.250;1,18636;1,18644;1,18636;1,18644;1,18642;1,18650;1,18642;1,18650;1;0;0.00006
EUR/USD;15.02.2016 04:00:00.000;15.02.2016 04:00:00.250;1,18644;1,18652;1,18644;1,18652;1,18650;1,18658;1,18650;1,18658;1;0;0.00006
EUR/USD;15.02.2016 03:00:00.000;15.02.2016 03:00:00.250;1,18652;1,18661;1,18652;1,18661;1,18658;1,18667;1,18658;1,18667;1;0;0.00006
EUR/USD;15.02.2016 02:00:00.000;15.02.2016 02:00:00.250;1,18661;1,18669;1,18661;1,18669;1,18667;1,18675;1,18667;1,18675;1;0;0.00006
EUR/USD;15.02.2016 01:00:00.000;15.02.2016 01:00:00.250;1,18669;1,18677;1,18669;1,18677;1,18675;1,18683;1,18675;1,18683;1;0;0.00006
EUR/USD;15.02.2016 00:00:00.000;15.02.2016 00:00:00.250;1,18677;1,18686;1,18677;1,18686;1,18683;1,18692;1,18683;1,18692;1;0;0.00006
EUR/USD;14.02.2016 23:00:00.000;14.02.2016 23:00:00.250;1,18686;1,18694;1,18686;1,18694;1,18692;1,18700;1,18692;1,18700;1;0;0.00006
EUR/USD;14.02.2016 22:00:00.000;14.02.2016 22:00:00.250;1,18694;1,18702;1,18694;1,18702;1,18700;1,18708;1,18700;1,18708;1;0;0.00006
EUR/USD;14.02.2016 21:00:00.000;14.02.2016 21:00:00.250;1,18702;1,18711;1,18702;1,18711;1,18708;1,18717;1,18708;1,18717;1;0;0.00006
EUR/USD;14.02.2016 20:00:00.000;14.02.2016 20:00:00.250;1,18711;1,18719;1,18711;1,18719;1,18717;1,18725;1,18717;1,18725;1;0;0.00006
EUR/USD;14.02.2016 19:00:00.000;14.02.2016 19:00:00.250;1,18719;1,18727;1,18719;1,18727;1,18725;1,18733;1,18725;1,18733;1;0;0.00006
EUR/USD;14.02.2016 18:00:00.000;14.02.2016 18:00:00.250;1,18727;1,18736;1,18727;1,18736;1,18733;1,18742;1,18733;1,18742;1;0;0.00006
EUR/USD;14.02.2016 17:00:00.000;14.02.2016 17:00:00.250;1,18736;1,18744;1,18736;1,18744;1,18742;1,18750;1,18742;1,18750;1;0;0.00006
EUR/USD;14.02.2016 16:00:00.000;14.02.2016 16:00:00.250;1,18744;1,18752;1,18744;1,18752;1,18750;1,18758;1,18750;1,18758;1;0;0.00006
EUR/USD;14.02.2016 15:00:00.000;14.02.2016 15:00:00.250;1,18752;1,18761;1,18752;1,18761;1,18758;1,18767;1,18758;1,18767;1;0;0.00006
EUR/USD;14.02.2016 14:00:00.000;14.02.2016 14:00:00.250;1,18761;1,18769;1,18761;1,18769;1,18767;1,18775;1,18767;1,18775;1;0;0.00006
EUR/USD;14.02.2016 13:00:00.000;14.02.2016 13:00:00.250;1,18769;1,18777;1,18769;1,18777;1,18775;1,18783;1,18775;1,18783;1;0;0.00006
EUR/USD;14.02.2016 12:00:00.000;14.02.2016 12:00:00.250;1,18777;1,18786;1,18777;1,18786;1,18783;1,18792;1,18783;1,18792;1;0;0.00006
EUR/USD;14.02.2016 11:00:00.000;14.02.2016 11:00:00.250;1,18786;1,18794;1,18786;1,18794;1,18792;1,18800;1,18792;1,18800;1;0;0.00006
EUR/USD;14.02.2016 10:00:00.000;14.02.2016 10:00:00.250;1,18794;1,18802;1,18794;1,18802;1,18800;1,18808;1,18800;1,18808;1;0;0.00006
EUR/USD;14.02.2016 09:00:00.000;14.02.2016 09:00:00.250;1,18802;1,18811;1,18802;1,18811;1,18808;1,18817;1,18808;1,18817;1;0;0.00006
EUR/USD;14.02.2016 08:00:00.000;14.02.2016 08:00:00.250;1,18811;1,18819;1,18811;1,18819;1,18817;1,18825;1,18817;1,18825;1;0;0.00006
EUR/USD;14.02.2016 07:00:00.000;14.02.2016 07:00:00.250;1,18819;1,18827;1,18819;1,18827;1,18825;1,18833;1,18825;1,18833;1;0;0.00006
EUR/USD;14.02.2016 06:00:00.000;14.02.2016 06:00:00.250;1,18827;1,18836;1,18827;1,18836;1,18833;1,18842;1,18833;1,18842;1;0;0.00006
EUR/USD;14.02.2016 05:00:00.000;14.02.2016 05:00:00.250;1,18836;1,18844;1,18836;1,18844;1,18842;1,18850;1,18842;1,18850;1;0;0.00006
EUR/USD;14.02.2016 04:00:00.000;14.02.2016 04:00:00.250;1,18844;1,18852;1,18844;1,18852;1,18850;1,18858;1,18850;1,18858;1;0;0.00006
EUR/USD;14.02.2016 03:00:00.000;14.02.2016 03:00:00.250;1,18852;1,18861;1,18852;1,18861;1,18858;1,18867;1,18858;1,18867;1;0;0.00006
EUR/USD;14.02.2016 02:00:00.000;14.02.2016 02:00:00.250;1,18861;1,18869;1,18861;1,18869;1,18867;1,18875;1,18867;1,18875;1;0;0.00006
EUR/USD;14.02.2016 01:00:00.000;14.02.2016 01:00:00.250;1,18869;1,18877;1,18869;1,18877;1,18875;1,18883;1,18875;1,18883;1;0;0.00006
EUR/USD;14.02.2016 00:00:00.000;14.02.2016 00:00:00.250;1,18877;1,18886;1,18877;1,18886;1,18883;1,18892;1,18883;1,18892;1;0;0.00006
EUR/USD;13.02.2016 23:00:00.000;13.02.2016 23:00:00.250;1,18886;1,18894;1,18886;1,18894;1,18892;1,18900;1,18892;1,18900;1;0;0.00006
EUR/USD;13.02.2016 22:00:00.000;13.02.2016 22:00:00.250;1,18894;1,18902;1,18894;1,18902;1,18900;1,18908;1,18900;1,18908;1;0;0.00006
EUR/USD;13.02.2016 21:00:00.000;13.02.2016 21:00:00.250;1,18902;1,18911;1,18902;1,18911;1,18908;1,18917;1,18908;1,18917;1;0;0.00006
EUR/USD;13.02.2016 20:00:00.000;13.02.2016 20:00:00.250;1,18911;1,18919;1,18911;1,18919;1,18917;1,18925;1,18917;1,18925;1;0;0.00006
EUR/USD;13.02.2016 19:00:00.000;13.02.2016 19:00:00.250;1,18919;1,18927;1,18919;1,18927;1,18925;1,18933;1,18925;1,18933;1;0;0.00006
EUR/USD;13.02.2016 18:00:00.000;13.02.2016 18:00:00.250;1,18927;1,18936;1,18927;1,18936;1,18933;1,18942;1,18933;1,18942;1;0;0.00006
EUR/USD;13.02.2016 17:00:00.000;13.02.2016 17:00:00.250;1,18936;1,18944;1,18936;1,18944;1,18942;1,18950;1,18942;1,18950;1;0;0.00006
EUR/USD;13.02.2016 16:00:00.000;13.02.2016 16:00:00.250;1,18944;1,18952;1,18944;1,18952;1,18950;1,18958;1,18950;1,18958;1;0;0.00006
EUR/USD;13.02.2016 15:00:00.000;13.02.2016 15:00:00.250;1,18952;1,18961;1,18952;1,18961;1,18958;1,18967;1,18958;1,18967;1;0;0.00006
EUR/USD;13.02.2016 14:00:00.000;13.02.2016 14:00:00.250;1,18961;1,18969;1,18961;1,18969;1,18967;1,18975;1,18967;1,18975;1;0;0.00006
EUR/USD;13.02.2016 13:00:00.000;13.02.2016 13:00:00.250;1,18969;1,18977;1,18969;1,18977;1,18975;1,18983;1,18975;1,18983;1;0;0.00006
EUR/USD;13.02.2016 12:00:00.000;13.02.2016 12:00:00.250;1,18977;1,18986;1,18977;1,18986;1,18983;1,18992;1,18983;1,18992;1;0;0.00006
EUR/USD;13.02.2016 11:00:00.000;13.02.2016 11:00:00.250;1,18986;1,18994;1,18986;1,18994;1,18992;1,19000;1,18992;1,19000;1;0;0.00006
EUR/USD;13.02.2016 10:00:00.000;13.02.2016 10:00:00.250;1,18994;1,19002;1,18994;1,19002;1,19000;1,19008;1,19000;1,19008;1;0;0.00006
EUR/USD;13.02.2016 09:00:00.000;13.02.2016 09:00:00.250;1,19002;1,19011;1,19002;1,19011;1,19008;1,19017;1,19008;1,19017;1;0;0.00006
EUR/USD;13.02.2016 08:00:00.000;13.02.2016 08:00:00.250;1,19011;1,19019;1,19011;1,19019;1,19017;1,19025;1,19017;1,19025;1;0;0.00006
EUR/USD;13.02.2016 07:00:00.000;13.02.2016 07:00:00.250;1,19019;1,19027;1,19019;1,19027;1,19025;1,19033;1,19025;1,19033;1;0;0.00006
EUR/USD;13.02.2016 06:00:00.000;13.02.2016 06:00:00.250;1,19027;1,19036;1,19027;1,19036;1,19033;1,19042;1,19033;1,19042;1;0;0.00006
EUR/USD;13.02.2016 05:00:00.000;13.02.2016 05:00:00.250;1,19036;1,19044;1,19036;1,19044;1,19042;1,19050;1,19042;1,19050;1;0;0.00006
EUR/USD;13.02.2016 04:00:00.000;13.02.2016 04:00:00.250;1,19044;1,19052;1,19044;1,19052;1,19050;1,19058;1,19050;1,19058;1;0;0.00006
EUR/USD;13.02.2016 03:00:00.000;13.02.2016 03:00:00.250;1,19052;1,19061;1,19052;1,19061;1,19058;1,19067;1,19058;1,19067;1;0;0.00006
EUR/USD;13.02.2016 02:00:00.000;13.02.2016 02:00:00.250;1,19061;1,19069;1,19061;1,19069;1,19067;1,19075;1,19067;1,19075;1;0;0.00006
EUR/USD;13.02.2016 01:00:00.000;13.02.2016 01:00:00.250;1,19069;1,19077;1,19069;1,19077;1,19075;1,19083;1,19075;1,19083;1;0;0.00006
EUR/USD;13.02.2016 00:00:00.000;13.02.2016 00:00:00.250;1,19077;1,19086;1,19077;1,19086;1,19083;1,19092;1,19083;1,19092;1;0;0.00006
EUR/USD;12.02.2016 23:00:00.000;12.02.2016 23:00:00.250;1,19086;1,19094;1,19086;1,19094;1,19092;1,19100;1,19092;1,19100;1;0;0.00006
EUR/USD;12.02.2016 22:00:00.000;12.02.2016 22:00:00.250;1,19094;1,19102;1,19094;1,19102;1,19100;1,19108;1,19100;1,19108;1;0;0.00006
EUR/USD;12.02.2016 21:00:00.000;12.02.2016 21:00:00.250;1,19102;1,19111;1,19102;1,19111;1,19108;1,19117;1,19108;1,19117;1;0;0.00006
EUR/USD;12.02.2016 20:00:00.000;12.02.2016 20:00:00.250;1,19111;1,19119;1,19111;1,19119;1,19117;1,19125;1,19117;1,19125;1;0;0.00006
EUR/USD;12.02.2016 19:00:00.000;12.02.2016 19:00:00.250;1,19119;1,19127;1,19119;1,19127;1,19125;1,19133;1,19125;1,19133;1;0;0.00006
EUR/USD;12.02.2016 18:00:00.000;12.02.2016 18:00:00.250;1,19127;1,19136;1,19127;1,19136;1,19133;1,19142;1,19133;1,19142;1;0;0.00006
EUR/USD;12.02.2016 17:00:00.000;12.02.2016 17:00:00.250;1,19136;1,19144;1,19136;1,19144;1,19142;1,19150;1,19142;1,19150;1;0;0.00006
EUR/USD;12.02.2016 16:00:00.000;12.02.2016 16:00:00.250;1,19144;1,19152;1,19144;1,19152;1,19150;1,19158;1,19150;1,19158;1;0;0.00006
EUR/USD;12.02.2016 15:00:00.000;12.02.2016 15:00:00.250;1,19152;1,19161;1,19152;1,19161;1,19158;1,19167;1,19158;1,19167;1;0;0.00006
EUR/USD;12.02.2016 14:00:00.000;12.02.2016 14:00:00.250;1,19161;1,19169;1,19161;1,19169;1,19167;1,19175;1,19167;1,19175;1;0;0.00006
EUR/USD;12.02.2016 13:00:00.000;12.02.2016 13:00:00.250;1,19169;1,19177;1,19169;1,19177;1,19175;1,19183;1,19175;1,19183;1;0;0.00006
EUR/USD;12.02.2016 12:00:00.000;12.02.2016 12:00:00.250;1,19177;1,19186;1,19177;1,19186;1,19183;1,19192;1,19183;1,19192;1;0;0.00006
EUR/USD;12.02.2016 11:00:00.000;12.02.2016 11:00:00.250;1,19186;1,19194;1,19186;1,19194;1,19192;1,19200;1,19192;1,19200;1;0;0.00006
EUR/USD;12.02.2016 10:00:00.000;12.02.2016 10:00:00.250;1,19194;1,19202;1,19194;1,19202;1,19200;1,19208;1,19200;1,19208;1;0;0.00006
EUR/USD;12.02.2016 09:00:00.000;12.02.2016 09:00:00.250;1,19202;1,19211;1,19202;1,19211;1,19208;1,19217;1,19208;1,19217;1;0;0.00006
EUR/USD;12.02.2016 08:00:00.000;12.02.2016 08:00:00.250;1,19211;1,19219;1,19211;1,19219;1,19217;1,19225;1,19217;1,19225;1;0;0.00006
EUR/USD;12.02.2016 07:00:00.000;12.02.2016 07:00:00.250;1,19219;1,19227;1,19219;1,19227;1,19225;1,19233;1,19225;1,19233;1;0;0.00006
EUR/USD;12.02.2016 06:00:00.000;12.02.2016 06:00:00.250;1,19227;1,19236;1,19227;1,19236;1,19233;1,19242;1,19233;1,19242;1;0;0.00006
EUR/USD;12.02.2016 05:00:00.000;12.02.2016 05:00:00.250;1,19236;1,19244;1,19236;1,19244;1,19242;1,19250;1,19242;1,19250;1;0;0.00006
EUR/USD;12.02.2016 04:00:00.000;12.02.2016 04:00:00.250;1,19244;1,19252;1,19244;1,19252;1,19250;1,19258;1,19250;1,19258;1;0;0.00006
EUR/USD;12.02.2016 03:00:00.000;12.02.2016 03:00:00.250;1,19252;1,19261;1,19252;1,19261;1,19258;1,19267;1,19258;1,19267;1;0;0.00006
EUR/USD;12.02.2016 02:00:00.000;12.02.2016 02:00:00.250;1,19261;1,19269;1,19261;1,19269;1,19267;1,19275;1,19267;1,19275;1;0;0.00006
EUR/USD;12.02.2016 01:00:00.000;12.02.2016 01:00:00.250;1,19269;1,19277;1,19269;1,19277;1,19275;1,19283;1,19275;1,19283;1;0;0.00006
EUR/USD;12.02.2016 00:00:00.000;12.02.2016 00:00:00.250;1,19277;1,19286;1,19277;1,19286;1,19283;1,19292;1,19283;1,19292;1;0;0.00006
EUR/USD;11.02.2016 23:00:00.000;11.02.2016 23:00:00.250;1,19286;1,19294;1,19286;1,19294;1,19292;1,19300;1,19292;1,19300;1;0;0.00006
EUR/USD;11.02.2016 22:00:00.000;11.02.2016 22:00:00.250;1,19294;1,19302;1,19294;1,19302;1,19300;1,19308;1,19300;1,19308;1;0;0.00006
EUR/USD;11.02.2016 21:00:00.000;11.02.2016 21:00:00.250;1,19302;1,19311;1,19302;1,19311;1,19308;1,19317;1,19308;1,19317;1;0;0.00006
EUR/USD;11.02.2016 20:00:00.000;11.02.2016 20:00:00.250;1,19311;1,19319;1,19311;1,19319;1,19317;1,19325;1,19317;1,19325;1;0;0.00006
EUR/USD;11.02.2016 19:00:00.000;11.02.2016 19:00:00.250;1,19319;1,19327;1,19319;1,19327;1,19325;1,19333;1,19325;1,19333;1;0;0.00006
EUR/USD;11.02.2016 18:00:00.000;11.02.2016 18:00:00.250;1,19327;1,19336;1,19327;1,19336;1,19333;1,19342;1,19333;1,19342;1;0;0.00006
EUR/USD;11.02.2016 17:00:00.000;11.02.2016 17:00:00.250;1,19336;1,19344;1,19336;1,19344;1,19342;1,19350;1,19342;1,19350;1;0;0.00006
EUR/USD;11.02.2016 16:00:00.000;11.02.2016 16:00:00.250;1,19344;1,19352;1,19344;1,19352;1,19350;1,19358;1,19350;1,19358;1;0;0.00006
EUR/USD;11.02.2016 15:00:00.000;11.02.2016 15:00:00.250;1,19352;1,19361;1,19352;1,19361;1,19358;1,19367;1,19358;1,19367;1;0;0.00006
EUR/USD;11.02.2016 14:00:00.000;11.02.2016 14:00:00.250;1,19361;1,19369;1,19361;1,19369;1,19367;1,19375;1,19367;1,19375;1;0;0.00006
EUR/USD;11.02.2016 13:00:00.000;11.02.2016 13:00:00.250;1,19369;1,19377;1,19369;1,19377;1,19375;1,19383;1,19375;1,19383;1;0;0.00006
EUR/USD;11.02.2016 12:00:00.000;11.02.2016 12:00:00.250;1,19377;1,19386;1,19377;1,19386;1,19383;1,19392;1,19383;1,19392;1;0;0.00006
